Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","1995","1995","tonnes","6676","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","1996","1996","tonnes","3419","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","1997","1997","tonnes","1973","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","1998","1998","tonnes","6493","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","1999","1999","tonnes","4118","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2000","2000","tonnes","26367","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2001","2001","tonnes","30331","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2002","2002","tonnes","43560","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2003","2003","tonnes","36205","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2004","2004","tonnes","32432","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2005","2005","tonnes","37669","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2006","2006","tonnes","38034","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2007","2007","tonnes","41390","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2008","2008","tonnes","40825","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2009","2009","tonnes","40720","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2010","2010","tonnes","45970","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2011","2011","tonnes","39763","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2012","2012","tonnes","35067","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5153","Other uses","2739","Milk, Skimmed","2013","2013","tonnes","35333","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1961","1961","tonnes","3094000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1962","1962","tonnes","3140000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1963","1963","tonnes","3117000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1964","1964","tonnes","3038000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1965","1965","tonnes","3117000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1966","1966","tonnes","3153000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1967","1967","tonnes","3274000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1968","1968","tonnes","3322000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1969","1969","tonnes","3214000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1970","1970","tonnes","3204000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1971","1971","tonnes","3160000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1972","1972","tonnes","3234000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1973","1973","tonnes","3295000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1974","1974","tonnes","3360000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1975","1975","tonnes","3396000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1976","1976","tonnes","3473000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1977","1977","tonnes","3511000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1978","1978","tonnes","3542000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1979","1979","tonnes","3671000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1980","1980","tonnes","3679000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1981","1981","tonnes","3680000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1982","1982","tonnes","3687000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1983","1983","tonnes","3754600","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1984","1984","tonnes","3874600","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1985","1985","tonnes","3866600","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1986","1986","tonnes","3866600","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1987","1987","tonnes","3782600","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1988","1988","tonnes","3796760","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1989","1989","tonnes","3911080","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1990","1990","tonnes","3884710","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1991","1991","tonnes","3936050","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1992","1992","tonnes","3890150","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1993","1993","tonnes","3979000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1994","1994","tonnes","3903000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1995","1995","tonnes","3929000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1996","1996","tonnes","3878000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1997","1997","tonnes","3877400","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1998","1998","tonnes","3905180","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","1999","1999","tonnes","3874400","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2000","2000","tonnes","3906800","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2001","2001","tonnes","3962000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2002","2002","tonnes","3963500","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2003","2003","tonnes","3906200","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2004","2004","tonnes","3936000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2005","2005","tonnes","3957000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2006","2006","tonnes","3957500","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2007","2007","tonnes","3936400","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2008","2008","tonnes","4096500","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2009","2009","tonnes","4094100","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2010","2010","tonnes","4105900","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2011","2011","tonnes","4144100","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2012","2012","tonnes","4111900","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5510","Production","2738","Milk, Whole","2013","2013","tonnes","4031500","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1961","1961","tonnes","45737","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1962","1962","tonnes","37094","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1963","1963","tonnes","45669","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1964","1964","tonnes","43516","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1965","1965","tonnes","47709","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1966","1966","tonnes","54251","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1967","1967","tonnes","49831","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1968","1968","tonnes","48924","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1969","1969","tonnes","45930","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1970","1970","tonnes","40336","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1971","1971","tonnes","47732","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1972","1972","tonnes","47149","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1973","1973","tonnes","46796","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1974","1974","tonnes","46526","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1975","1975","tonnes","43065","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1976","1976","tonnes","42806","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1977","1977","tonnes","44943","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1978","1978","tonnes","42099","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1979","1979","tonnes","41078","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1980","1980","tonnes","42091","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1981","1981","tonnes","46949","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1982","1982","tonnes","41428","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1983","1983","tonnes","43254","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1984","1984","tonnes","46593","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1985","1985","tonnes","43451","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1986","1986","tonnes","42325","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1987","1987","tonnes","49297","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1988","1988","tonnes","44630","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1989","1989","tonnes","47220","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1990","1990","tonnes","46773","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1991","1991","tonnes","46696","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1992","1992","tonnes","49043","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1993","1993","tonnes","46671","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1994","1994","tonnes","42477","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1995","1995","tonnes","52020","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1996","1996","tonnes","54174","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1997","1997","tonnes","57496","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1998","1998","tonnes","53334","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","1999","1999","tonnes","39068","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2000","2000","tonnes","32463","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2001","2001","tonnes","4590","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2002","2002","tonnes","5627","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2003","2003","tonnes","4556","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2004","2004","tonnes","3990","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2005","2005","tonnes","5180","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2006","2006","tonnes","9916","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2007","2007","tonnes","14787","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2008","2008","tonnes","14614","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2009","2009","tonnes","17286","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2010","2010","tonnes","19068","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2011","2011","tonnes","18912","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2012","2012","tonnes","43372","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2738","Milk, Whole","2013","2013","tonnes","43077","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1961","1961","tonnes","19","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1962","1962","tonnes","26","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1963","1963","tonnes","25","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1964","1964","tonnes","34","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1965","1965","tonnes","266","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1966","1966","tonnes","649","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1967","1967","tonnes","43","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1968","1968","tonnes","87","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1969","1969","tonnes","84","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1970","1970","tonnes","117","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1971","1971","tonnes","192","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1972","1972","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1973","1973","tonnes","2","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1974","1974","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1975","1975","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1976","1976","tonnes","4","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1977","1977","tonnes","14","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1978","1978","tonnes","22","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1979","1979","tonnes","216","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1980","1980","tonnes","37","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1981","1981","tonnes","21","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1982","1982","tonnes","28","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1983","1983","tonnes","67","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1984","1984","tonnes","26","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1985","1985","tonnes","40","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1986","1986","tonnes","20","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1987","1987","tonnes","12","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1988","1988","tonnes","13074","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1989","1989","tonnes","11653","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1990","1990","tonnes","8797","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1991","1991","tonnes","1923","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1992","1992","tonnes","2238","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1993","1993","tonnes","1961","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1994","1994","tonnes","1178","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1995","1995","tonnes","2439","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1996","1996","tonnes","1707","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1997","1997","tonnes","1647","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1998","1998","tonnes","1443","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","1999","1999","tonnes","4998","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2000","2000","tonnes","15098","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2001","2001","tonnes","26913","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2002","2002","tonnes","28072","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2003","2003","tonnes","52504","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2004","2004","tonnes","37293","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2005","2005","tonnes","23723","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2006","2006","tonnes","15316","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2007","2007","tonnes","15769","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2008","2008","tonnes","35009","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2009","2009","tonnes","36634","S","Standardized data"
